student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
BSU02843,Student 2843,22,Female,2022,Bachelor of Industrial Technology,Electronics Technology,1.84,Yes,"Soldering, Microcontrollers",Nasugbu,Yes,2.0,Electronics Technology Specialist,Electronics Technology Specialist,Healthcare,"Soldering, Microcontrollers",Private,21k-30k
BSU02538,Student 2538,20,Male,2022,Bachelor of Science in Criminology,Criminology,1.02,Yes,"Crime Scene Investigation, Law Enforcement",Batangas City,Yes,2.0,Criminology Specialist,Criminology Specialist,Media,"Crime Scene Investigation, Law Enforcement",Public,41k-50k
BSU08146,Student 8146,22,Male,2024,Bachelor of Science,Mathematics,1.3,No,"Mathematica, Statistics",Tanauan,No,,Unemployed,,,,,
BSU09537,Student 9537,21,Male,2024,Bachelor of Elementary Education,General Education,1.22,Yes,General Skills,Lipa,Yes,3.0,General Education Specialist,General Education Specialist,Healthcare,General Skills,Public,31k-40k
BSU06444,Student 6444,25,Female,2022,Bachelor of Secondary Education,Social Studies,1.2,No,"Geography, History",Tanauan,No,,Unemployed,,,,,
BSU03368,Student 3368,21,Male,2021,Bachelor of Science in Criminology,Criminology,1.73,No,"Crime Scene Investigation, Law Enforcement",Tanauan,Yes,3.0,Criminology Specialist,Criminology Specialist,Media,"Crime Scene Investigation, Law Enforcement",Non-Profit,41k-50k
BSU04487,Student 4487,26,Male,2024,Bachelor of Science,Mathematics,1.95,Yes,"Statistics, Mathematica",Tanauan,Yes,2.0,Mathematics Specialist,Mathematics Specialist,Education,"Statistics, Mathematica",Non-Profit,15k-20k
BSU02579,Student 2579,24,Male,2023,Bachelor of Science in Nursing,Nursing,1.35,Yes,"Patient Care, Vitals Monitoring",Lipa,Yes,1.0,Nursing Specialist,Nursing Specialist,Education,"Patient Care, Vitals Monitoring",Private,21k-30k
BSU01132,Student 1132,23,Male,2021,Bachelor of Elementary Education,General Education,1.41,No,General Skills,Lipa,No,,Unemployed,,,,,
BSU04819,Student 4819,26,Female,2021,Bachelor of Industrial Technology,Automotive Technology,1.28,No,"Diagnostics, Engine Repair",Lemery,No,,Unemployed,,,,,
BSU00321,Student 321,26,Female,2022,Bachelor of Arts,Filipino,1.54,No,"Writing, Teaching",Lipa,No,,Unemployed,,,,,
BSU01372,Student 1372,26,Male,2021,Bachelor of Science in Criminology,Criminology,1.59,No,"Law Enforcement, Crime Scene Investigation",Lemery,Yes,1.0,Criminology Specialist,Criminology Specialist,Manufacturing,"Law Enforcement, Crime Scene Investigation",Public,31k-40k
BSU04043,Student 4043,24,Female,2020,Bachelor of Industrial Technology,Electronics Technology,1.21,Yes,"Soldering, Microcontrollers",Nasugbu,No,,Unemployed,,,,,
BSU09126,Student 9126,23,Female,2022,Bachelor of Arts,Filipino,1.53,No,"Translation, Teaching",Nasugbu,No,,Unemployed,,,,,
BSU05146,Student 5146,25,Male,2024,Bachelor of Science in Criminology,Criminology,1.34,Yes,"Law Enforcement, Crime Scene Investigation",Batangas City,Yes,1.0,Criminology Specialist,Criminology Specialist,IT,"Law Enforcement, Crime Scene Investigation",Non-Profit,41k-50k
BSU00908,Student 908,25,Male,2020,Bachelor of Science in Criminology,Criminology,1.34,Yes,"Crime Scene Investigation, Law Enforcement",Lemery,No,,Unemployed,,,,,
BSU09427,Student 9427,22,Female,2020,Bachelor of Industrial Technology,Electrical Technology,1.89,No,"Circuit Design, Wiring",Nasugbu,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,Law Enforcement,"Circuit Design, Wiring",Non-Profit,41k-50k
BSU03951,Student 3951,25,Female,2020,Bachelor of Public Administration,Public Administration,1.71,No,"Budgeting, Governance",Batangas City,No,,Unemployed,,,,,
BSU06146,Student 6146,20,Male,2021,Bachelor of Elementary Education,General Education,1.31,Yes,General Skills,Nasugbu,Yes,3.0,General Education Specialist,General Education Specialist,Government,General Skills,Public,21k-30k
BSU08887,Student 8887,25,Male,2024,Bachelor of Secondary Education,Science,1.03,No,General Skills,Batangas City,No,,Unemployed,,,,,
BSU06696,Student 6696,25,Female,2020,Bachelor of Secondary Education,Mathematics,1.39,Yes,"Statistics, Mathematica",Tanauan,Yes,2.0,Mathematics Specialist,Mathematics Specialist,Education,"Statistics, Mathematica",Private,41k-50k
BSU04978,Student 4978,22,Male,2024,Bachelor of Science in Nursing,Nursing,1.6,Yes,"Patient Care, Vitals Monitoring",Batangas City,Yes,2.0,Nursing Specialist,Nursing Specialist,Law Enforcement,"Patient Care, Vitals Monitoring",Public,31k-40k
BSU06093,Student 6093,24,Male,2023,Bachelor of Secondary Education,Science,1.26,No,General Skills,Tanauan,Yes,1.0,Science Specialist,Science Specialist,Healthcare,General Skills,Non-Profit,31k-40k
BSU08409,Student 8409,20,Female,2022,Bachelor of Science in Nursing,Nursing,1.86,Yes,"Vitals Monitoring, First Aid",Batangas City,Yes,2.0,Nursing Specialist,Nursing Specialist,Education,"Vitals Monitoring, First Aid",Public,21k-30k
BSU00927,Student 927,23,Male,2023,Bachelor of Science,Biology,1.45,Yes,"PCR, Microscopy",Nasugbu,No,,Unemployed,,,,,
BSU06144,Student 6144,25,Female,2024,Bachelor of Industrial Technology,Electrical Technology,1.56,Yes,"Circuit Design, Wiring",Batangas City,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,IT,"Circuit Design, Wiring",Non-Profit,41k-50k
BSU00016,Student 16,23,Female,2023,Bachelor of Public Administration,Public Administration,1.05,Yes,"Governance, Budgeting",Lemery,Yes,2.0,Public Administration Specialist,Public Administration Specialist,Education,"Governance, Budgeting",Private,41k-50k
BSU00144,Student 144,24,Male,2022,Bachelor of Public Administration,Public Administration,1.28,No,"Governance, Budgeting",Batangas City,No,,Unemployed,,,,,
BSU02364,Student 2364,25,Female,2023,Bachelor of Science in Nursing,Nursing,1.23,Yes,"Patient Care, First Aid",Lipa,Yes,2.0,Nursing Specialist,Nursing Specialist,Agriculture,"Patient Care, First Aid",Public,31k-40k
BSU00130,Student 130,23,Male,2023,Bachelor of Science in Agriculture,Agronomy,1.06,No,"Crop Management, Soil Analysis",Nasugbu,Yes,2.0,Agronomy Specialist,Agronomy Specialist,Education,"Crop Management, Soil Analysis",Private,21k-30k
BSU01162,Student 1162,25,Female,2022,Bachelor of Science,Physics,1.34,No,"Simulation, Lab Equipment",Batangas City,No,,Unemployed,,,,,
BSU07552,Student 7552,20,Male,2022,Bachelor of Science in Nursing,Nursing,1.99,Yes,"Patient Care, First Aid",Batangas City,No,,Unemployed,,,,,
BSU06130,Student 6130,26,Male,2020,Bachelor of Science in Criminology,Criminology,1.43,Yes,"Law Enforcement, Crime Scene Investigation",Lemery,Yes,1.0,Criminology Specialist,Criminology Specialist,Healthcare,"Law Enforcement, Crime Scene Investigation",Public,41k-50k
BSU04666,Student 4666,25,Female,2024,Bachelor of Science in Criminology,Criminology,1.9,Yes,"Law Enforcement, Crime Scene Investigation",Lemery,No,,Unemployed,,,,,
BSU05661,Student 5661,20,Male,2021,Bachelor of Industrial Technology,Electronics Technology,1.41,No,"Microcontrollers, Soldering",Tanauan,No,,Unemployed,,,,,
BSU06461,Student 6461,21,Female,2021,Bachelor of Science in Agriculture,Animal Science,1.87,Yes,"Feeding Management, Animal Care",Lipa,No,,Unemployed,,,,,
BSU01877,Student 1877,24,Male,2024,Bachelor of Arts,Filipino,1.21,Yes,"Writing, Translation",Tanauan,No,,Unemployed,,,,,
BSU02489,Student 2489,21,Male,2023,Bachelor of Science,Physics,1.6,No,"Simulation, Lab Equipment",Lemery,No,,Unemployed,,,,,
BSU05328,Student 5328,26,Male,2021,Bachelor of Industrial Technology,Electrical Technology,1.01,Yes,"Wiring, Circuit Design",Nasugbu,Yes,2.0,Electrical Technology Specialist,Electrical Technology Specialist,Government,"Wiring, Circuit Design",Non-Profit,21k-30k
BSU09362,Student 9362,23,Male,2024,Bachelor of Secondary Education,Social Studies,1.03,No,"Geography, History",Batangas City,Yes,2.0,Social Studies Specialist,Social Studies Specialist,Media,"Geography, History",Public,31k-40k
BSU01183,Student 1183,24,Male,2024,Bachelor of Science in Nursing,Nursing,1.68,No,"Patient Care, Vitals Monitoring",Nasugbu,No,,Unemployed,,,,,
BSU06136,Student 6136,20,Female,2020,Bachelor of Public Administration,Public Administration,1.23,No,"Governance, Budgeting",Tanauan,No,,Unemployed,,,,,
BSU06378,Student 6378,22,Female,2023,Bachelor of Arts,Communication,1.76,No,"Writing, Editing",Tanauan,No,,Unemployed,,,,,
BSU01171,Student 1171,20,Male,2020,Bachelor of Science,Physics,1.41,No,"Simulation, Quantum Mechanics",Batangas City,No,,Unemployed,,,,,
BSU02183,Student 2183,23,Female,2020,Bachelor of Elementary Education,General Education,1.89,No,General Skills,Tanauan,Yes,1.0,General Education Specialist,General Education Specialist,Healthcare,General Skills,Public,31k-40k
BSU03372,Student 3372,20,Female,2021,Bachelor of Science,Biology,1.18,Yes,"PCR, Lab Techniques",Lipa,Yes,1.0,Biology Specialist,Biology Specialist,Healthcare,"PCR, Lab Techniques",Private,31k-40k
BSU08041,Student 8041,23,Female,2022,Bachelor of Arts,Political Science,1.66,No,"Research, Policy Analysis",Nasugbu,No,,Unemployed,,,,,
BSU01860,Student 1860,25,Male,2022,Bachelor of Arts,Communication,1.93,No,"Public Speaking, Writing",Tanauan,No,,Unemployed,,,,,
BSU04861,Student 4861,20,Male,2024,Bachelor of Science in Agriculture,Animal Science,1.91,No,"Animal Care, Feeding Management",Batangas City,No,,Unemployed,,,,,
BSU09256,Student 9256,26,Female,2023,Bachelor of Elementary Education,General Education,1.87,Yes,General Skills,Batangas City,No,,Unemployed,,,,,
BSU08346,Student 8346,25,Female,2023,Bachelor of Industrial Technology,Automotive Technology,1.49,Yes,"Diagnostics, Engine Repair",Batangas City,Yes,2.0,Automotive Technology Specialist,Automotive Technology Specialist,Healthcare,"Diagnostics, Engine Repair",Public,31k-40k
BSU07348,Student 7348,23,Male,2020,Bachelor of Public Administration,Public Administration,1.02,No,"Governance, Budgeting",Batangas City,Yes,2.0,Public Administration Specialist,Public Administration Specialist,IT,"Governance, Budgeting",Private,31k-40k
BSU04865,Student 4865,22,Female,2021,Bachelor of Industrial Technology,Electrical Technology,1.23,Yes,"Circuit Design, Wiring",Tanauan,Yes,2.0,Electrical Technology Specialist,Electrical Technology Specialist,Manufacturing,"Circuit Design, Wiring",Private,21k-30k
BSU09887,Student 9887,24,Male,2024,Bachelor of Secondary Education,Social Studies,1.96,No,"Geography, History",Lemery,Yes,2.0,Social Studies Specialist,Social Studies Specialist,Healthcare,"Geography, History",Public,15k-20k
BSU06389,Student 6389,22,Female,2023,Bachelor of Secondary Education,English,1.69,No,"Editing, Literary Analysis",Batangas City,No,,Unemployed,,,,,
BSU03122,Student 3122,26,Male,2021,Bachelor of Secondary Education,Mathematics,1.26,Yes,"Mathematica, Statistics",Nasugbu,Yes,3.0,Mathematics Specialist,Mathematics Specialist,Media,"Mathematica, Statistics",Public,15k-20k
BSU00388,Student 388,24,Male,2022,Bachelor of Science in Agriculture,Animal Science,1.47,Yes,"Animal Care, Feeding Management",Lemery,No,,Unemployed,,,,,
BSU07786,Student 7786,20,Male,2021,Bachelor of Science,Biology,1.59,No,"Data Analysis, Microscopy",Batangas City,No,,Unemployed,,,,,
BSU01033,Student 1033,24,Female,2023,Bachelor of Industrial Technology,Electronics Technology,1.27,No,"Soldering, Microcontrollers",Nasugbu,Yes,2.0,Electronics Technology Specialist,Electronics Technology Specialist,Media,"Soldering, Microcontrollers",Public,31k-40k
BSU07853,Student 7853,24,Male,2023,Bachelor of Public Administration,Public Administration,1.34,Yes,"Budgeting, Governance",Lipa,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Manufacturing,"Budgeting, Governance",Private,15k-20k
BSU05419,Student 5419,24,Female,2022,Bachelor of Arts,English,1.78,Yes,"Writing, Literary Analysis",Nasugbu,Yes,3.0,English Specialist,English Specialist,Manufacturing,"Writing, Literary Analysis",Private,21k-30k
BSU00932,Student 932,23,Male,2022,Bachelor of Elementary Education,General Education,1.78,No,General Skills,Tanauan,Yes,1.0,General Education Specialist,General Education Specialist,IT,General Skills,Private,21k-30k
BSU04020,Student 4020,20,Female,2023,Bachelor of Public Administration,Public Administration,1.78,Yes,"Governance, Budgeting",Nasugbu,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Manufacturing,"Governance, Budgeting",Private,15k-20k
BSU00692,Student 692,23,Female,2020,Bachelor of Elementary Education,General Education,1.72,Yes,General Skills,Batangas City,Yes,1.0,General Education Specialist,General Education Specialist,Manufacturing,General Skills,Public,15k-20k
BSU05299,Student 5299,24,Male,2021,Bachelor of Arts,Political Science,1.82,No,"Research, Public Speaking",Lemery,Yes,1.0,Political Science Specialist,Political Science Specialist,Manufacturing,"Research, Public Speaking",Private,15k-20k
BSU06659,Student 6659,25,Female,2024,Bachelor of Public Administration,Public Administration,1.57,Yes,"Budgeting, Governance",Tanauan,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Agriculture,"Budgeting, Governance",Private,15k-20k
BSU00830,Student 830,20,Male,2021,Bachelor of Science,Information Technology,1.82,Yes,"Java, Python",Lipa,Yes,2.0,Information Technology Specialist,Information Technology Specialist,Education,"Java, Python",Public,15k-20k
BSU03499,Student 3499,22,Female,2024,Bachelor of Elementary Education,General Education,1.7,Yes,General Skills,Lipa,Yes,1.0,General Education Specialist,General Education Specialist,Education,General Skills,Non-Profit,15k-20k
BSU02082,Student 2082,24,Male,2020,Bachelor of Arts,Political Science,1.22,No,"Public Speaking, Research",Batangas City,Yes,3.0,Political Science Specialist,Political Science Specialist,Government,"Public Speaking, Research",Public,31k-40k
BSU09441,Student 9441,24,Male,2020,Bachelor of Science in Nursing,Nursing,1.74,Yes,"Patient Care, Vitals Monitoring",Lipa,No,,Unemployed,,,,,
BSU00045,Student 45,22,Female,2022,Bachelor of Science in Nursing,Nursing,1.3,No,"Vitals Monitoring, First Aid",Lemery,Yes,3.0,Nursing Specialist,Nursing Specialist,Healthcare,"Vitals Monitoring, First Aid",Private,31k-40k
BSU03940,Student 3940,23,Male,2023,Bachelor of Public Administration,Public Administration,1.33,No,"Budgeting, Governance",Lemery,No,,Unemployed,,,,,
BSU05258,Student 5258,20,Female,2024,Bachelor of Elementary Education,General Education,1.04,No,General Skills,Batangas City,No,,Unemployed,,,,,
BSU08438,Student 8438,21,Female,2022,Bachelor of Secondary Education,Social Studies,1.4,Yes,"History, Geography",Nasugbu,Yes,1.0,Social Studies Specialist,Social Studies Specialist,Media,"History, Geography",Public,21k-30k
BSU04320,Student 4320,22,Male,2020,Bachelor of Science in Criminology,Criminology,1.07,No,"Crime Scene Investigation, Law Enforcement",Lemery,No,,Unemployed,,,,,
BSU02966,Student 2966,26,Male,2024,Bachelor of Arts,Political Science,1.92,Yes,"Public Speaking, Research",Batangas City,No,,Unemployed,,,,,
BSU03970,Student 3970,22,Female,2020,Bachelor of Science in Criminology,Criminology,1.86,Yes,"Crime Scene Investigation, Law Enforcement",Tanauan,Yes,3.0,Criminology Specialist,Criminology Specialist,IT,"Crime Scene Investigation, Law Enforcement",Non-Profit,31k-40k
BSU01188,Student 1188,22,Male,2024,Bachelor of Arts,Political Science,1.48,No,"Public Speaking, Research",Tanauan,Yes,2.0,Political Science Specialist,Political Science Specialist,Manufacturing,"Public Speaking, Research",Non-Profit,31k-40k
BSU00285,Student 285,23,Male,2020,Bachelor of Elementary Education,General Education,1.91,Yes,General Skills,Tanauan,No,,Unemployed,,,,,
BSU08874,Student 8874,21,Female,2020,Bachelor of Public Administration,Public Administration,1.75,No,"Governance, Budgeting",Lemery,No,,Unemployed,,,,,
BSU04160,Student 4160,26,Female,2023,Bachelor of Elementary Education,General Education,1.02,No,General Skills,Batangas City,No,,Unemployed,,,,,
BSU03093,Student 3093,22,Female,2020,Bachelor of Science in Nursing,Nursing,1.82,Yes,"Vitals Monitoring, First Aid",Nasugbu,No,,Unemployed,,,,,
BSU04557,Student 4557,26,Male,2021,Bachelor of Science in Nursing,Nursing,1.95,No,"Vitals Monitoring, Patient Care",Nasugbu,No,,Unemployed,,,,,
BSU04585,Student 4585,22,Female,2023,Bachelor of Science in Agriculture,Agronomy,1.98,Yes,"Crop Management, Soil Analysis",Tanauan,Yes,1.0,Agronomy Specialist,Agronomy Specialist,Agriculture,"Crop Management, Soil Analysis",Public,21k-30k
BSU04324,Student 4324,22,Male,2023,Bachelor of Science in Agriculture,Agronomy,1.69,Yes,"Soil Analysis, Crop Management",Tanauan,Yes,2.0,Agronomy Specialist,Agronomy Specialist,Agriculture,"Soil Analysis, Crop Management",Non-Profit,41k-50k
BSU05505,Student 5505,24,Male,2020,Bachelor of Science in Nursing,Nursing,1.29,No,"Vitals Monitoring, First Aid",Batangas City,Yes,1.0,Nursing Specialist,Nursing Specialist,Government,"Vitals Monitoring, First Aid",Non-Profit,15k-20k
BSU07075,Student 7075,24,Male,2022,Bachelor of Public Administration,Public Administration,1.32,No,"Budgeting, Governance",Lipa,No,,Unemployed,,,,,
BSU03365,Student 3365,22,Male,2024,Bachelor of Science,Information Technology,1.5,No,"HTML, SQL",Lemery,No,,Unemployed,,,,,
BSU08026,Student 8026,23,Female,2024,Bachelor of Science in Criminology,Criminology,1.35,Yes,"Law Enforcement, Crime Scene Investigation",Lipa,Yes,3.0,Criminology Specialist,Criminology Specialist,Manufacturing,"Law Enforcement, Crime Scene Investigation",Public,21k-30k
BSU03196,Student 3196,24,Female,2022,Bachelor of Science,Computer Science,1.55,Yes,"Data Structures, Machine Learning",Lemery,Yes,1.0,Computer Science Specialist,Computer Science Specialist,Media,"Data Structures, Machine Learning",Non-Profit,21k-30k
